tweet_id	image_id	text_info	text_info_conf	image_info	image_info_conf	text_human	text_human_conf	image_human	image_human_conf	image_damage	image_damage_conf	tweet_text	image_url	image_path
910523518827167744	910523518827167744_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	At least 49 dead as strong 7.1 magnitude earthquake hit MexicoÂ City https://t.co/6wECTRmUuA https://t.co/8BP2hQ5Ilq	http://pbs.twimg.com/media/DKLUT_dU8AIPZTW.jpg	data_image/mexico_earthquake/20_9_2017/910523518827167744_0.jpg
910523537860866048	910523537860866048_0	informative	1.0	informative	1.0	other_relevant_information	1.0	infrastructure_and_utility_damage	1.0	severe_damage	0.3792	RT @jorge_guajardo: Mexico City airport after today's earthquake. https://t.co/5UKQ54WLAz	http://pbs.twimg.com/media/DKG5xO1XcAEU8UN.jpg	data_image/mexico_earthquake/20_9_2017/910523537860866048_0.jpg
910523546442575873	910523546442575873_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	vehicle_damage	1.0	nan	nan	Earthquake causes widespread damage around Mexico City, kills at least 217 people - https://t.co/pJvRR9J9Mo https://t.co/Dj0Yv3K7ym via tâ€¦	http://pbs.twimg.com/media/DKLSmDOUMAEV9vo.jpg	data_image/mexico_earthquake/20_9_2017/910523546442575873_0.jpg
910523633956683778	910523633956683778_0	informative	1.0	informative	0.6388	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	0.6388	nan	nan	(Vice):More Than 200 #Dead After #Earthquake Rocks Mexico City : The death toll is.. https://t.co/QxFQXCVt85 https://t.co/oq9U1LgP19	http://pbs.twimg.com/media/DKLUa0RXoAA6Qpn.jpg	data_image/mexico_earthquake/20_9_2017/910523633956683778_0.jpg
910523647315525632	910523647315525632_0	not_informative	0.6759	not_informative	1.0	not_humanitarian	0.6759	not_humanitarian	1.0	nan	nan	RT @thehill: Obama sends "big hug" to Mexico after deadly earthquake https://t.co/KFfWLIgPH0 https://t.co/MIA6AOc8wy	http://pbs.twimg.com/media/DKJLnW2WkAE3-Xe.jpg	data_image/mexico_earthquake/20_9_2017/910523647315525632_0.jpg
910523949213138944	910523949213138944_0	informative	0.6902	not_informative	1.0	other_relevant_information	0.6902	not_humanitarian	1.0	nan	nan	.@Beyonce, @BarackObama, and @selenagomez are among those to offer kind words for Mexico. https://t.co/BYsAAYx9Mi https://t.co/voQElTGntm	http://pbs.twimg.com/media/DKK6LevWsAEKafw.jpg	data_image/mexico_earthquake/20_9_2017/910523949213138944_0.jpg
910523983149252608	910523983149252608_0	informative	0.8079	informative	1.0	other_relevant_information	0.8079	infrastructure_and_utility_damage	1.0	mild_damage	0.6693	#Mexico City Hit by 7.1 Earthquake - https://t.co/ZUcQaFKpkN https://t.co/d9NnYfu9Qc	http://pbs.twimg.com/media/DKLUvIVU8AE90y-.jpg	data_image/mexico_earthquake/20_9_2017/910523983149252608_0.jpg
910523988014534656	910523988014534656_0	informative	0.6664	informative	0.6675	infrastructure_and_utility_damage	0.6664	rescue_volunteering_or_donation_effort	0.6675	nan	nan	RT @thedailybeast: Images from Mexico City's devastating earthquake https://t.co/r0XsVnmbZi https://t.co/C67tmHFIJe	http://pbs.twimg.com/media/DKIRVnWWkAAX1Wd.jpg	data_image/mexico_earthquake/20_9_2017/910523988014534656_0.jpg
910524013016866821	910524013016866821_0	informative	1.0	informative	0.6442	other_relevant_information	1.0	rescue_volunteering_or_donation_effort	0.6442	nan	nan	NFL reviewing whether Mexico City game can go on after earthquake https://t.co/oGzlLeZbL8 #fantasyfootball https://t.co/NMWy5IlgSk	http://pbs.twimg.com/media/DKLUwzjUIAER_B4.jpg	data_image/mexico_earthquake/20_9_2017/910524013016866821_0.jpg
910524067060609024	910524067060609024_0	informative	0.6911	informative	0.6571	other_relevant_information	0.6911	other_relevant_information	0.6571	nan	nan	RT @BBGVisualData: Hushed Crews Listen for Survivors After Mexico Earthquake Toll Tops 200 https://t.co/skY2sAZoMT https://t.co/wDwMrlVp7y	http://pbs.twimg.com/media/DKLUl7QUMAAiZO9.jpg	data_image/mexico_earthquake/20_9_2017/910524067060609024_0.jpg
910524100367413249	910524100367413249_0	informative	0.6802	informative	0.6452	infrastructure_and_utility_damage	0.6802	rescue_volunteering_or_donation_effort	0.6452	nan	nan	#Rescuers search rubble as dawn breaks in Mexico City; earthquake toll hits 217 - https://t.co/9idfIxXr7N https://t.co/xP5raBAejH	http://pbs.twimg.com/media/DKLU17oVYAAxSZq.jpg	data_image/mexico_earthquake/20_9_2017/910524100367413249_0.jpg
910524175294574592	910524175294574592_0	informative	0.6707	informative	0.7006	other_relevant_information	0.6707	rescue_volunteering_or_donation_effort	0.7006	nan	nan	Sending our thoughts and prayers out to Mexico. What a horrendous earthquake. @TheRealSambora @orianthi @RSOofficial https://t.co/B18hxlFmBz	http://pbs.twimg.com/media/DKLU5qlWAAAfQJn.jpg	data_image/mexico_earthquake/20_9_2017/910524175294574592_0.jpg
910524343339425792	910524343339425792_0	informative	1.0	not_informative	1.0	other_relevant_information	1.0	not_humanitarian	1.0	nan	nan	Foreign Office issues warning following Mexico earthquake https://t.co/SIOmAG4gTh https://t.co/mB0NIvfQGp	http://pbs.twimg.com/media/DKLVEF-VwAEc4m5.jpg	data_image/mexico_earthquake/20_9_2017/910524343339425792_0.jpg
910524364327718919	910524364327718919_0	informative	0.6568	informative	0.6917	other_relevant_information	0.6568	infrastructure_and_utility_damage	0.6917	severe_damage	0.6761	(The human tragedy of Mexico's 1985 earthquake Video) #latest #news #followback - https://t.co/gqG0Zm1gDK https://t.co/yt3pY6cwSA	http://pbs.twimg.com/media/DKLVFWEWkAIXsqd.jpg	data_image/mexico_earthquake/20_9_2017/910524364327718919_0.jpg
910524408778731521	910524408778731521_0	informative	1.0	informative	0.348	rescue_volunteering_or_donation_effort	1.0	rescue_volunteering_or_donation_effort	0.348	nan	nan	RT @leeunkrich: MEXICO EARTHQUAKE RELIEF: @topos PayPal donations: donativos@brigada-rescate-topos.org topos.mx https://t.co/YwXCLb69i3	http://pbs.twimg.com/media/DKLKtteUQAA6GCp.jpg	data_image/mexico_earthquake/20_9_2017/910524408778731521_0.jpg
910524418778124288	910524418778124288_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	RT @geogabout: Death toll rises to 226 as powerful earthquake topples buildings in Mexico https://t.co/JM00zkKOpr https://t.co/SCTl4qv8Wh	http://pbs.twimg.com/media/DKJXV-BW4AAEMZ2.jpg	data_image/mexico_earthquake/20_9_2017/910524418778124288_0.jpg
910524419390369792	910524419390369792_0	not_informative	0.679	not_informative	1.0	not_humanitarian	0.679	not_humanitarian	1.0	nan	nan	Prayers for the millions people affected by the powerful earthquake in Mexico. á½‰Aá¼Ÿ2á¼ŸDâ¤ï¸ #MexicoFuerte #MexicoCity https://t.co/oMvAvXiF1e	http://pbs.twimg.com/media/DKLVIYYVYAE0iKB.jpg	data_image/mexico_earthquake/20_9_2017/910524419390369792_0.jpg
910524470338609153	910524470338609153_0	not_informative	1.0	not_informative	0.6633	not_humanitarian	1.0	not_humanitarian	0.6633	nan	nan	Mexico earthquake: Praise for those who raced to help others https://t.co/YzNx5JmTSR https://t.co/h0vYeSEyN0	http://pbs.twimg.com/media/DKLVLfnVoAEPbxr.jpg	data_image/mexico_earthquake/20_9_2017/910524470338609153_0.jpg
910524500583870464	910524500583870464_0	informative	0.6696	informative	0.6575	other_relevant_information	0.6696	rescue_volunteering_or_donation_effort	0.6575	nan	nan	.@LatinGRAMMYs suspend nominees announcement following Mexico earthquake https://t.co/Kix5M31n79 #LatinGRAMMY https://t.co/X63yaewRgI	http://pbs.twimg.com/media/DKLVNNGVAAA2F70.jpg	data_image/mexico_earthquake/20_9_2017/910524500583870464_0.jpg
910524557483798529	910524557483798529_0	informative	0.6609	informative	0.6712	infrastructure_and_utility_damage	0.6609	infrastructure_and_utility_damage	0.6712	severe_damage	1.0	RT @BIUK: This drone footage shows the devastation caused by the 7.1 magnitude earthquake in Mexico. https://t.co/zI9IbOXFPE	http://pbs.twimg.com/media/DKKOwFlWkAAVudC.jpg	data_image/mexico_earthquake/20_9_2017/910524557483798529_0.jpg
910524679777001472	910524679777001472_0	informative	1.0	informative	0.6774	other_relevant_information	1.0	infrastructure_and_utility_damage	0.6774	severe_damage	1.0	@DUALIPA #sismo earthquake in mexico https://t.co/uG4QOSmzOT	http://pbs.twimg.com/media/DKLVW__UMAAAflL.jpg	data_image/mexico_earthquake/20_9_2017/910524679777001472_0.jpg
910524759401787392	910524759401787392_0	informative	1.0	informative	0.666	other_relevant_information	1.0	affected_individuals	0.666	nan	nan	New Zealand shaken by large tremors just hours after Mexico City earthquake #D20 https://t.co/tEQitV3xAk https://t.co/3NaU8n1IIM	http://pbs.twimg.com/media/DKLVcTyWkAAFxdh.jpg	data_image/mexico_earthquake/20_9_2017/910524759401787392_0.jpg
910524778896691200	910524778896691200_0	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	RT @realDailyWire: WATCH: Multiple Buildings Collapse During Earthquake In Mexico City https://t.co/f0okN3sYpG https://t.co/CtCptwerXN	http://pbs.twimg.com/media/DKKuGCkU8AAcv0W.jpg	data_image/mexico_earthquake/20_9_2017/910524778896691200_0.jpg
910524779269984258	910524779269984258_0	informative	1.0	informative	0.6691	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	0.6691	nan	nan	RT @dwnews: Mexico earthquake update: More than 200 dead as numerous buildings collapse https://t.co/XbYxuaWGSS https://t.co/jB3rWk3fM9	http://pbs.twimg.com/media/DKKyZqWV4AA0HDJ.jpg	data_image/mexico_earthquake/20_9_2017/910524779269984258_0.jpg
910524793740513280	910524793740513280_0	informative	0.6842	informative	1.0	infrastructure_and_utility_damage	0.6842	affected_individuals	1.0	nan	nan	RT @CNN: Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx	http://pbs.twimg.com/media/DKIaL4kWAAA1Szn.jpg	data_image/mexico_earthquake/20_9_2017/910524793740513280_0.jpg
910524793740513280	910524793740513280_1	informative	0.6842	informative	1.0	infrastructure_and_utility_damage	0.6842	affected_individuals	1.0	nan	nan	RT @CNN: Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx	http://pbs.twimg.com/media/DKIaMGWW0AUJqx-.jpg	data_image/mexico_earthquake/20_9_2017/910524793740513280_1.jpg
910524793740513280	910524793740513280_2	informative	0.6842	informative	1.0	infrastructure_and_utility_damage	0.6842	infrastructure_and_utility_damage	1.0	mild_damage	0.6338	RT @CNN: Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx	http://pbs.twimg.com/media/DKIaMXGWkAAhFfl.jpg	data_image/mexico_earthquake/20_9_2017/910524793740513280_2.jpg
910524793740513280	910524793740513280_3	informative	0.6842	not_informative	0.6592	infrastructure_and_utility_damage	0.6842	not_humanitarian	0.6592	nan	nan	RT @CNN: Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx	http://pbs.twimg.com/media/DKIaMkWWAAElSjf.jpg	data_image/mexico_earthquake/20_9_2017/910524793740513280_3.jpg
910524797238501376	910524797238501376_0	informative	0.7497	informative	0.6391	other_relevant_information	0.7497	other_relevant_information	0.6391	nan	nan	RT @theAGU: USGS ShakeMap of the M 7.1 earthquake 5km ENE of Raboso, Mexico. https://t.co/QjyEK2dWLk https://t.co/K0mxnyseMK	http://pbs.twimg.com/media/DKG-YaiXcAAhpH8.jpg	data_image/mexico_earthquake/20_9_2017/910524797238501376_0.jpg
910524888712060928	910524888712060928_0	informative	1.0	not_informative	1.0	injured_or_dead_people	1.0	not_humanitarian	1.0	nan	nan	The Brief: An earthquake in Mexico has killed more than 200Â people https://t.co/vIdgMlszzD https://t.co/Z028k6cKUg	http://pbs.twimg.com/media/DKLVj0UVoAItcFj.jpg	data_image/mexico_earthquake/20_9_2017/910524888712060928_0.jpg
910525086179893248	910525086179893248_0	informative	0.6682	informative	1.0	other_relevant_information	0.6682	rescue_volunteering_or_donation_effort	1.0	nan	nan	Deadly earthquake hits Mexico City My Deep condolences with the people of MEXICO. https://t.co/5ov8KKE4y4	http://pbs.twimg.com/media/DKLVuUGUQAAPCpD.jpg	data_image/mexico_earthquake/20_9_2017/910525086179893248_0.jpg
910525106329329664	910525106329329664_0	informative	1.0	informative	0.6896	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	0.6896	nan	nan	Removing the jungle gym from elementary school where at least 22 students died in Mexico earthquake https://t.co/q4WTMFoQyk	http://pbs.twimg.com/media/DKLVwhXU8AAiybL.jpg	data_image/mexico_earthquake/20_9_2017/910525106329329664_0.jpg
910525151719997440	910525151719997440_0	informative	1.0	informative	1.0	rescue_volunteering_or_donation_effort	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	Mexico: Dona a las victimas del Terremoto. Donate to the victims of theÂ Earthquake. https://t.co/SXfNngKE87 https://t.co/C3wdAzyt8S	http://pbs.twimg.com/media/DKLVzH3UIAEmLnM.jpg	data_image/mexico_earthquake/20_9_2017/910525151719997440_0.jpg
910525262982516737	910525262982516737_0	informative	0.7752	informative	0.6923	other_relevant_information	0.7752	rescue_volunteering_or_donation_effort	0.6923	nan	nan	RT @MSN: Horror, desperation follow earthquake in Mexico City https://t.co/VeXCcfeIeZ https://t.co/6UNK0zdSCF	http://pbs.twimg.com/media/DKLTu3ZVwAEVX3M.jpg	data_image/mexico_earthquake/20_9_2017/910525262982516737_0.jpg
910525286009102336	910525286009102336_0	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	RT @ajplus: Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw	http://pbs.twimg.com/media/DKHHU2SVwAA0VsB.jpg	data_image/mexico_earthquake/20_9_2017/910525286009102336_0.jpg
910525286009102336	910525286009102336_1	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	severe_damage	0.6881	RT @ajplus: Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw	http://pbs.twimg.com/media/DKHHWxpVAAEsctn.jpg	data_image/mexico_earthquake/20_9_2017/910525286009102336_1.jpg
910525286009102336	910525286009102336_2	informative	1.0	informative	0.6538	infrastructure_and_utility_damage	1.0	vehicle_damage	0.6538	nan	nan	RT @ajplus: Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw	http://pbs.twimg.com/media/DKHHYLcV4AAgsRW.jpg	data_image/mexico_earthquake/20_9_2017/910525286009102336_2.jpg
910525324856823813	910525324856823813_0	informative	0.6503	informative	1.0	other_relevant_information	0.6503	infrastructure_and_utility_damage	1.0	severe_damage	1.0	Terrifying visuals of #Mexico #earthquake stun the world | https://t.co/id4P48vVud https://t.co/TXQRZZimOS	http://pbs.twimg.com/media/DKLV9NnW4AE_mys.jpg	data_image/mexico_earthquake/20_9_2017/910525324856823813_0.jpg
910525344532303875	910525344532303875_0	informative	0.8374	informative	1.0	injured_or_dead_people	0.8374	rescue_volunteering_or_donation_effort	1.0	nan	nan	21 kids among dead found in school after Mexico earthquake https://t.co/7mnv1THMbL https://t.co/HCITSEtjAa	http://pbs.twimg.com/media/DKLV-ZVWsAAueSV.jpg	data_image/mexico_earthquake/20_9_2017/910525344532303875_0.jpg
910525346943873024	910525346943873024_0	informative	0.8331	informative	1.0	infrastructure_and_utility_damage	0.8331	rescue_volunteering_or_donation_effort	1.0	nan	nan	Mexico earthquake building collapse: Rescue caught on video as children pulled from rubbleâ€¦ https://t.co/stlQsHAg7j https://t.co/GLBh0BZLaW	http://pbs.twimg.com/media/DKLV-e5UEAANwPq.jpg	data_image/mexico_earthquake/20_9_2017/910525346943873024_0.jpg
910525416900665344	910525416900665344_0	informative	0.7791	informative	1.0	other_relevant_information	0.7791	vehicle_damage	1.0	nan	nan	Nissan evacuates Mexico City HQ, Cuernavaca plant after earthquake https://t.co/EjuenXBp9H #storystream #auto https://t.co/5QgBUPB67K	http://pbs.twimg.com/media/DKLWCgzVYAEuX2D.jpg	data_image/mexico_earthquake/20_9_2017/910525416900665344_0.jpg
910525520479227905	910525520479227905_0	informative	0.6706	informative	1.0	rescue_volunteering_or_donation_effort	0.6706	rescue_volunteering_or_donation_effort	1.0	nan	nan	RT @thedailybeast: Amid the rubble of Mexico's huge earthquake, there are many helping hands https://t.co/fB57xVPjW7 https://t.co/i7IAJ4sbaZ	http://pbs.twimg.com/media/DKK4IqLXkAAs_O6.jpg	data_image/mexico_earthquake/20_9_2017/910525520479227905_0.jpg
910525541454934019	910525541454934019_0	informative	0.7179	informative	1.0	infrastructure_and_utility_damage	0.7179	rescue_volunteering_or_donation_effort	1.0	nan	nan	In a collapsed Mexico school, a community digs for signs of life https://t.co/KRoFY8uFL3 #SocialMedia https://t.co/mvQiyZr2IR	http://pbs.twimg.com/media/DKLWJ1yWAAAwvy7.jpg	data_image/mexico_earthquake/20_9_2017/910525541454934019_0.jpg
910525564641009666	910525564641009666_0	informative	0.6811	informative	1.0	injured_or_dead_people	0.6811	rescue_volunteering_or_donation_effort	1.0	nan	nan	Mexico Combs The Rubble For Survivors After Earthquake Kills At Least 225 https://t.co/KudZhXORZu #SocialMedia https://t.co/Gtn7NAV2tk	http://pbs.twimg.com/media/DKLWLL3W4AA1NGH.jpg	data_image/mexico_earthquake/20_9_2017/910525564641009666_0.jpg
910525628536856577	910525628536856577_0	informative	1.0	not_informative	1.0	other_relevant_information	1.0	not_humanitarian	1.0	nan	nan	"Trump sent his condolences at Mexico after the earthquake" https://t.co/1P6R84UMyN	http://pbs.twimg.com/media/DKLV9xcVYAAdpvT.jpg	data_image/mexico_earthquake/20_9_2017/910525628536856577_0.jpg
910525740487081984	910525740487081984_0	informative	1.0	informative	0.6774	infrastructure_and_utility_damage	1.0	rescue_volunteering_or_donation_effort	0.6774	nan	nan	Mexico reels following devastating earthquake https://t.co/62tXU8opb4 https://t.co/TVEAOzpR23	http://pbs.twimg.com/media/DKLWVWeVAAAleHW.jpg	data_image/mexico_earthquake/20_9_2017/910525740487081984_0.jpg
910525850474438656	910525850474438656_0	informative	1.0	not_informative	1.0	other_relevant_information	1.0	not_humanitarian	1.0	nan	nan	RT @ClevverTV: Fans fear for Shawn Mendes' safety after deadly #MexicoCityearthquake https://t.co/w2TuxjnOI0 https://t.co/YKxOk7XaAu	http://pbs.twimg.com/media/DKLSv9mU8AEOlBl.jpg	data_image/mexico_earthquake/20_9_2017/910525850474438656_0.jpg
910532229612298240	910532229612298240_0	informative	1.0	informative	1.0	rescue_volunteering_or_donation_effort	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	RT @mashable: Here's how to help Mexico after another deadly earthquake https://t.co/O0KYwEaBKw https://t.co/O56otvYCIQ	http://pbs.twimg.com/media/DKIn61gX0AARhBk.jpg	data_image/mexico_earthquake/20_9_2017/910532229612298240_0.jpg
910532234855305218	910532234855305218_0	not_informative	1.0	not_informative	1.0	not_humanitarian	1.0	not_humanitarian	1.0	nan	nan	RT @rmota: Stay Strong #puertorico and #mexico #HurricaneMaria #earthquake https://t.co/6SkQs6wIWS	http://pbs.twimg.com/media/DKLbkMCU8AEOB58.jpg	data_image/mexico_earthquake/20_9_2017/910532234855305218_0.jpg
910532453957357568	910532453957357568_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	Hundreds Dead in Mexico After Earthquake Strikes on Anniversary of Devastating 1985 Quake https://t.co/cG0uV61L8t https://t.co/SyF7wQL0Ak	http://pbs.twimg.com/media/DKLbodvWkAIq3Ih.jpg	data_image/mexico_earthquake/20_9_2017/910532453957357568_0.jpg
910532465415954433	910532465415954433_0	informative	1.0	informative	0.7093	other_relevant_information	1.0	infrastructure_and_utility_damage	0.7093	severe_damage	1.0	RT @Slate: There was another earthquake in Mexico yesterday. Is the world ending? https://t.co/HNIs3ev00L https://t.co/tLIxtEh12u	http://pbs.twimg.com/media/DKLbWNnVYAAFQeP.jpg	data_image/mexico_earthquake/20_9_2017/910532465415954433_0.jpg
910532720870137856	910532720870137856_0	informative	0.6588	informative	1.0	infrastructure_and_utility_damage	0.6588	rescue_volunteering_or_donation_effort	1.0	nan	nan	Sad day for Mexico City. Our home was hitting by an aggressive Earthquake, again on September 19th. https://t.co/pBrVZgpfl3	http://pbs.twimg.com/media/DKLb3L7UQAAgFDY.jpg	data_image/mexico_earthquake/20_9_2017/910532720870137856_0.jpg
910532816496152576	910532816496152576_0	informative	0.4445	not_informative	0.68	other_relevant_information	0.4445	not_humanitarian	0.68	nan	nan	Emergency relief for #Mexico as second #earthquake hits. @save_children https://t.co/lVMCd3dD40 https://t.co/Z5esRsMeMW	http://pbs.twimg.com/media/DKLcW32WAAA0JGb.jpg	data_image/mexico_earthquake/20_9_2017/910532816496152576_0.jpg
910532931361185792	910532931361185792_0	not_informative	0.6861	not_informative	0.6857	not_humanitarian	0.6861	not_humanitarian	0.6857	nan	nan	RT @thecrow1one: God bless to Mexico and all your lost lifes after the terrible earthquake...á½¤Fá¼žEá¼Ÿ9â¤ https://t.co/iyE8bltXtW	http://pbs.twimg.com/media/DKKFxNdVwAAmfZW.jpg	data_image/mexico_earthquake/20_9_2017/910532931361185792_0.jpg
910533033240911877	910533033240911877_0	informative	1.0	informative	1.0	rescue_volunteering_or_donation_effort	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	Rescue Work Continues After Tuesday's Mexico City Earthquake https://t.co/A0vwXrYHdx https://t.co/Ij5aOmWZkt	http://pbs.twimg.com/media/DKLc936VAAATKTp.jpg	data_image/mexico_earthquake/20_9_2017/910533033240911877_0.jpg
910533037212893185	910533037212893185_0	not_informative	0.6674	not_informative	1.0	not_humanitarian	0.6674	not_humanitarian	1.0	nan	nan	RT @JinesHatesYou: Juice=Juice sending love to Mexico after big earthquake. â¤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S	http://pbs.twimg.com/media/DKLFLOlVYAEZAar.jpg	data_image/mexico_earthquake/20_9_2017/910533037212893185_0.jpg
910533037212893185	910533037212893185_1	not_informative	0.6674	not_informative	1.0	not_humanitarian	0.6674	not_humanitarian	1.0	nan	nan	RT @JinesHatesYou: Juice=Juice sending love to Mexico after big earthquake. â¤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S	http://pbs.twimg.com/media/DKLFMGRUEAA8fII.jpg	data_image/mexico_earthquake/20_9_2017/910533037212893185_1.jpg
910533037212893185	910533037212893185_2	not_informative	0.6674	not_informative	1.0	not_humanitarian	0.6674	not_humanitarian	1.0	nan	nan	RT @JinesHatesYou: Juice=Juice sending love to Mexico after big earthquake. â¤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S	http://pbs.twimg.com/media/DKLFMt4VoAA4ib1.jpg	data_image/mexico_earthquake/20_9_2017/910533037212893185_2.jpg
