tweet_id	image_id	text_info	text_info_conf	image_info	image_info_conf	text_human	text_human_conf	image_human	image_human_conf	image_damage	image_damage_conf	tweet_text	image_url	image_path
917794360581869569	917794360581869569_0	informative	1.0	informative	0.6714	injured_or_dead_people	1.0	infrastructure_and_utility_damage	0.6714	severe_damage	0.7067	Southern California wildfires continue to rage as death toll rises to 11 https://t.co/idIRZsGZvX https://t.co/3zbQucj1UY	http://pbs.twimg.com/media/DLynVDYVoAABH85.jpg	data_image/california_wildfires/10_10_2017/917794360581869569_0.jpg
917794580728295424	917794580728295424_0	informative	1.0	informative	1.0	missing_or_found_people	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	More than 100 missing persons reports made in CaliforniaÂ wildfires https://t.co/614UWl30MO https://t.co/CBuNhzQ5xf	http://pbs.twimg.com/media/DLypTmlVwAAVjFY.jpg	data_image/california_wildfires/10_10_2017/917794580728295424_0.jpg
917794892113498113	917794892113498113_0	informative	0.6744	informative	1.0	injured_or_dead_people	0.6744	infrastructure_and_utility_damage	1.0	severe_damage	1.0	RT @News12BX: California wildfires kill 10, destroy 1,500 buildings https://t.co/cKLrLVtXMe https://t.co/o1CGcHS57o	http://pbs.twimg.com/media/DLxQQO4VwAAh8Wi.jpg	data_image/california_wildfires/10_10_2017/917794892113498113_0.jpg
917795098523512962	917795098523512962_0	informative	1.0	informative	0.8061	other_relevant_information	1.0	other_relevant_information	0.8061	nan	nan	RT @R5_Fire_News: California large wildfire activity for October 10 #cawildfires #cafires https://t.co/Z0wWjwv42s	http://pbs.twimg.com/media/DLyWOWNUQAAnt7-.jpg	data_image/california_wildfires/10_10_2017/917795098523512962_0.jpg
917795236595863552	917795236595863552_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	infrastructure_and_utility_damage	1.0	severe_damage	0.6965	11 dead, thousands homeless as wildfires torch California wine country https://t.co/n4OrOaOgEV #Heatwave #Wildfires https://t.co/H1EmUrnzjF	http://pbs.twimg.com/media/DLyp50fW0AAsMKa.jpg	data_image/california_wildfires/10_10_2017/917795236595863552_0.jpg
917796280377602048	917796280377602048_0	informative	1.0	informative	0.6897	injured_or_dead_people	1.0	rescue_volunteering_or_donation_effort	0.6897	nan	nan	Thousands flee as wildfires ravage northern California; 10 killed https://t.co/d3S3rVIQxV https://t.co/Y9UpznWXK0	http://pbs.twimg.com/media/DLyq2ezV4AAUK2o.jpg	data_image/california_wildfires/10_10_2017/917796280377602048_0.jpg
917796307191951360	917796307191951360_0	informative	1.0	informative	1.0	other_relevant_information	1.0	infrastructure_and_utility_damage	1.0	severe_damage	0.411	#breakingnews #news Southern California Wildfire Remains Active - https://t.co/j2oqFz9qZD https://t.co/X4OTZgvTZl	http://pbs.twimg.com/media/DLyq4IwXUAEa30E.jpg	data_image/california_wildfires/10_10_2017/917796307191951360_0.jpg
917796883610820608	917796883610820608_0	informative	1.0	informative	0.672	other_relevant_information	1.0	infrastructure_and_utility_damage	0.672	severe_damage	1.0	A quick rundown of what you need to know about the harrowing California wildfires https://t.co/iUsphXwGJM https://t.co/AxtLl0fNO9	http://pbs.twimg.com/media/DLyoXNMVoAYsZua.jpg	data_image/california_wildfires/10_10_2017/917796883610820608_0.jpg
917796940900982786	917796940900982786_0	informative	1.0	informative	1.0	rescue_volunteering_or_donation_effort	1.0	vehicle_damage	1.0	nan	nan	How to help Napa fire victims: 8 things you can do for Californiaâ€™s Wine Country right now https://t.co/bydGBffp3I https://t.co/UCS3FuRAWc	http://pbs.twimg.com/media/DLyrc-mXcAEoYWD.jpg	data_image/california_wildfires/10_10_2017/917796940900982786_0.jpg
917797601763889160	917797601763889160_0	informative	1.0	informative	0.7498	other_relevant_information	1.0	other_relevant_information	0.7498	nan	nan	From #ScienceNow - Wildfires Running Amok in California https://t.co/En6FOYnFRz #NASA #wildfires https://t.co/POBCpjD5CT	http://pbs.twimg.com/media/DLysC69X0AE9Rul.jpg	data_image/california_wildfires/10_10_2017/917797601763889160_0.jpg
917797763282214913	917797763282214913_0	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	severe_damage	0.6471	On today's PNS newscast: deadly wildfires ravage Northern California. Listen now: https://t.co/wgmKAIWUiI https://t.co/BApQhkb51r	http://pbs.twimg.com/media/DLysM6bUEAUV-2v.jpg	data_image/california_wildfires/10_10_2017/917797763282214913_0.jpg
917800657796595715	917800657796595715_0	informative	1.0	informative	0.6568	rescue_volunteering_or_donation_effort	1.0	infrastructure_and_utility_damage	0.6568	severe_damage	0.6798	Save Mart Donating To #California Fire Victims https://t.co/RxWh4z76r3 #Bakersfield á½0 https://t.co/me9yzYd5Bq	http://pbs.twimg.com/media/DLyu1VhX0AEIjKe.jpg	data_image/california_wildfires/10_10_2017/917800657796595715_0.jpg
917803185317859329	917803185317859329_0	informative	0.6629	informative	0.6829	other_relevant_information	0.6629	other_relevant_information	0.6829	nan	nan	I think Event: Wildfire has occurred in California Tue Oct 10 12:25:03 2017 CDT https://t.co/zAy18tH5mj	http://pbs.twimg.com/media/DLyxIceWkAALt_7.jpg	data_image/california_wildfires/10_10_2017/917803185317859329_0.jpg
917803284936589313	917803284936589313_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	vehicle_damage	1.0	nan	nan	RT @ABC: California wildfire outbreak kills at least 11, among most deadly in state history: https://t.co/bYpu9NM6Ye https://t.co/2mPemtcbcq	http://pbs.twimg.com/media/DLxVnvfWsAAzdy8.jpg	data_image/california_wildfires/10_10_2017/917803284936589313_0.jpg
917803905681121280	917803905681121280_0	informative	0.6718	informative	0.6873	other_relevant_information	0.6718	vehicle_damage	0.6873	nan	nan	RT @ArtemR: The headline photo... so surreal. https://t.co/uRviBMNrIa #santarosafire https://t.co/VMl3CH6KMR	http://pbs.twimg.com/media/DLyv7rtV4AASzcb.jpg	data_image/california_wildfires/10_10_2017/917803905681121280_0.jpg
917804456422473734	917804456422473734_0	informative	0.658	informative	1.0	other_relevant_information	0.658	infrastructure_and_utility_damage	1.0	severe_damage	1.0	#California schools call off all sports because of rising smoke and ash from #CanyonFire2 https://t.co/ORXsOxqCbt https://t.co/u4MHO7hjeZ	http://pbs.twimg.com/media/DLyySWBUMAAZ9Wr.jpg	data_image/california_wildfires/10_10_2017/917804456422473734_0.jpg
917804481970102272	917804481970102272_0	informative	1.0	not_informative	1.0	other_relevant_information	1.0	not_humanitarian	1.0	nan	nan	RT @GrantJKidney: Divine judgement? Deadly California wildfires can be seen from space. á½¢E https://t.co/eFB1ffIlGb	http://pbs.twimg.com/media/DLx_SG1X0AI6_t7.jpg	data_image/california_wildfires/10_10_2017/917804481970102272_0.jpg
917804966823129093	917804966823129093_0	informative	0.7643	not_informative	0.6694	other_relevant_information	0.7643	not_humanitarian	0.6694	nan	nan	NASA satellites capture breadth of Northern California wildfires https://t.co/jS8kmKxdRD @sdut https://t.co/SPBqnPAG3H	http://pbs.twimg.com/media/DLyyvIfUEAAQ_fz.jpg	data_image/california_wildfires/10_10_2017/917804966823129093_0.jpg
917805148600012800	917805148600012800_0	informative	0.6716	informative	0.6404	other_relevant_information	0.6716	rescue_volunteering_or_donation_effort	0.6404	nan	nan	RT @CurbedSF: How to help victims of the Northern California wildfire. https://t.co/A9JNNifssX https://t.co/RSr0s2ylaF	http://pbs.twimg.com/media/DLyxE0VXcAEulap.jpg	data_image/california_wildfires/10_10_2017/917805148600012800_0.jpg
917805494504443904	917805494504443904_0	informative	0.6639	not_informative	0.6509	other_relevant_information	0.6639	not_humanitarian	0.6509	nan	nan	Major disaster declaration approved for the state of #California due to #wildfires. https://t.co/1qwnx2w70x	http://pbs.twimg.com/media/DLyzOpTX0AAkn0F.jpg	data_image/california_wildfires/10_10_2017/917805494504443904_0.jpg
917806204012978176	917806204012978176_0	informative	1.0	not_informative	1.0	injured_or_dead_people	1.0	not_humanitarian	1.0	nan	nan	RT @Reuters: BREAKING: Ten people confirmed dead from Northern California wildfires, says state agency spokesman https://t.co/2ChrnJAccp	http://pbs.twimg.com/media/DLvHimQVYAAVxgd.jpg	data_image/california_wildfires/10_10_2017/917806204012978176_0.jpg
917807529479901184	917807529479901184_0	informative	0.6667	informative	0.7587	rescue_volunteering_or_donation_effort	0.6667	infrastructure_and_utility_damage	0.7587	severe_damage	1.0	Fire crews fighting deadly California blazes welcome cool fog https://t.co/PCkTWKuuy6 https://t.co/FRp3buTGkH	http://pbs.twimg.com/media/DLy1FQvVAAEt3QD.jpg	data_image/california_wildfires/10_10_2017/917807529479901184_0.jpg
917809119310041089	917809119310041089_0	informative	1.0	informative	0.7501	rescue_volunteering_or_donation_effort	1.0	rescue_volunteering_or_donation_effort	0.7501	nan	nan	RT @TPM: Hundreds more firefighters deploy to battle deadly wildfires in California https://t.co/tZAuxT3Mx7 https://t.co/skuo4tHrWo	http://pbs.twimg.com/media/DLy1gJRW4AALpZa.jpg	data_image/california_wildfires/10_10_2017/917809119310041089_0.jpg
917810972479381504	917810972479381504_0	informative	0.6664	informative	0.6964	infrastructure_and_utility_damage	0.6664	infrastructure_and_utility_damage	0.6964	severe_damage	1.0	Deadly wildfires threaten thousands of acres of pot farms in California https://t.co/0L8vo60wL0 https://t.co/gODTxZcE4t	http://pbs.twimg.com/media/DLy4NuMX0AAtUT7.jpg	data_image/california_wildfires/10_10_2017/917810972479381504_0.jpg
917811151320338433	917811151320338433_0	informative	0.3414	informative	1.0	infrastructure_and_utility_damage	0.3414	infrastructure_and_utility_damage	1.0	severe_damage	1.0	RT @VABVOX: #California is on fire &amp; no one except the people losing everything seem to care. https://t.co/rR87UUrhnd	http://pbs.twimg.com/media/DLuXxTnWAAIqbqX.jpg	data_image/california_wildfires/10_10_2017/917811151320338433_0.jpg
917811158282883073	917811158282883073_0	informative	1.0	not_informative	0.3666	other_relevant_information	1.0	not_humanitarian	0.3666	nan	nan	California is on fire, but this is the most important story on CNN right now. https://t.co/wZr0IkazYB	http://pbs.twimg.com/media/DLy4UpfWkAAbSAn.jpg	data_image/california_wildfires/10_10_2017/917811158282883073_0.jpg
917814656626020352	917814656626020352_0	informative	1.0	informative	1.0	other_relevant_information	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	â€˜Dice was really loadedâ€™ for wildfires exploding in California, experts say. https://t.co/zTMGYsT372 https://t.co/uxZlF3iKPT	http://pbs.twimg.com/media/DLy5BrEXkAA-FHw.jpg	data_image/california_wildfires/10_10_2017/917814656626020352_0.jpg
917815040962695168	917815040962695168_0	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	RT @TheAtlantic: Photos of California's destructive wildfires, via @TheAtlPhoto: https://t.co/mzYsQALqrl https://t.co/bWvczIJa2Z	http://pbs.twimg.com/media/DLy7qUaWsAAQYMt.jpg	data_image/california_wildfires/10_10_2017/917815040962695168_0.jpg
917815040962695168	917815040962695168_1	informative	1.0	informative	0.9303	infrastructure_and_utility_damage	1.0	vehicle_damage	0.9303	nan	nan	RT @TheAtlantic: Photos of California's destructive wildfires, via @TheAtlPhoto: https://t.co/mzYsQALqrl https://t.co/bWvczIJa2Z	http://pbs.twimg.com/media/DLy7qk8WsAI8aOA.jpg	data_image/california_wildfires/10_10_2017/917815040962695168_1.jpg
917815040962695168	917815040962695168_2	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	mild_damage	0.4316	RT @TheAtlantic: Photos of California's destructive wildfires, via @TheAtlPhoto: https://t.co/mzYsQALqrl https://t.co/bWvczIJa2Z	http://pbs.twimg.com/media/DLy7q0EX0AE9uR9.jpg	data_image/california_wildfires/10_10_2017/917815040962695168_2.jpg
917815168825995264	917815168825995264_0	informative	0.6855	informative	1.0	other_relevant_information	0.6855	vehicle_damage	1.0	nan	nan	RT @monizcardozo: California wildfires: Residents find devastation in Santa Rosa https://t.co/3fuGJ5lW3t https://t.co/hNuXFATeh8	http://pbs.twimg.com/media/DLy5u7IVwAAaO3e.jpg	data_image/california_wildfires/10_10_2017/917815168825995264_0.jpg
917816344061542401	917816344061542401_0	informative	1.0	informative	0.6167	other_relevant_information	1.0	other_relevant_information	0.6167	nan	nan	Watch California's wine-country #wildfires spread in these incredible new images from space https://t.co/etuVzJYbjE https://t.co/GsTzbmZsFp	http://pbs.twimg.com/media/DLy9GYPWsAI4b48.jpg	data_image/california_wildfires/10_10_2017/917816344061542401_0.jpg
917817013409583106	917817013409583106_0	informative	0.6667	informative	1.0	infrastructure_and_utility_damage	0.6667	infrastructure_and_utility_damage	1.0	severe_damage	1.0	Wildfires sweep through California wine country https://t.co/I0dE7JLM2t https://t.co/7tq5ayDpxx	http://pbs.twimg.com/media/DLy9tVsXcAMIVpG.jpg	data_image/california_wildfires/10_10_2017/917817013409583106_0.jpg
917817114471346177	917817114471346177_0	informative	1.0	informative	1.0	other_relevant_information	1.0	vehicle_damage	1.0	nan	nan	The fire ravaging parts of California wine country threatens the regionâ€™s $1 billionâ€¦ https://t.co/Z1EGaUFVRH https://t.co/t9titXkO7W	http://pbs.twimg.com/media/DLy9zQjVYAA3Uzz.jpg	data_image/california_wildfires/10_10_2017/917817114471346177_0.jpg
917818543831261184	917818543831261184_0	informative	0.6654	informative	0.6827	infrastructure_and_utility_damage	0.6654	vehicle_damage	0.6827	nan	nan	14 images show devastation left behind by Northern California wildfires https://t.co/4XnetYnnh9 https://t.co/hTWuo8XX4r	http://pbs.twimg.com/media/DLy_GRoVoAAuksi.jpg	data_image/california_wildfires/10_10_2017/917818543831261184_0.jpg
917818978629808129	917818978629808129_0	informative	0.6774	informative	0.8049	other_relevant_information	0.6774	infrastructure_and_utility_damage	0.8049	mild_damage	0.6644	RT @Jerusalem_Post: Jewish camp in Northern California ravaged by forest fire https://t.co/arZwuwL857 https://t.co/2VYPTI0ogP	http://pbs.twimg.com/media/DLy_GGxUQAAAWry.jpg	data_image/california_wildfires/10_10_2017/917818978629808129_0.jpg
917818995377569793	917818995377569793_0	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	California wildfires hit wine country, burning hotels and threatening vineyards https://t.co/d7CzatbrPR	http://pbs.twimg.com/media/DLy_gsHXcAMQ8uE.jpg	data_image/california_wildfires/10_10_2017/917818995377569793_0.jpg
917819230732603397	917819230732603397_0	informative	0.352	informative	0.8384	other_relevant_information	0.352	rescue_volunteering_or_donation_effort	0.8384	nan	nan	RT @GaryKTM: Wine Country Fire in Napa Valley, California. https://t.co/11Q98jC5UZ	http://pbs.twimg.com/media/DLxpU1BVAAAlZuP.jpg	data_image/california_wildfires/10_10_2017/917819230732603397_0.jpg
917820061758263296	917820061758263296_0	informative	1.0	informative	1.0	other_relevant_information	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	LA News Biggest California Wildfires of All Time https://t.co/gZzDCxhVXD https://t.co/ZlTrWwlaOq	http://pbs.twimg.com/media/DLzAeqxVAAAak5A.jpg	data_image/california_wildfires/10_10_2017/917820061758263296_0.jpg
917820422011449345	917820422011449345_0	informative	1.0	informative	1.0	injured_or_dead_people	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	13 confirmed dead in #wildfires from Monday. Better conditions 2 fight the fires (way less wind) today #California https://t.co/ZMRzUlzmnq	http://pbs.twimg.com/media/DLzAzuaX0AAGPL6.jpg	data_image/california_wildfires/10_10_2017/917820422011449345_0.jpg
917820560763183106	917820560763183106_0	informative	1.0	informative	0.8336	injured_or_dead_people	1.0	infrastructure_and_utility_damage	0.8336	severe_damage	0.7185	California Wildfires Destroys Homes, 11 Dead and Many Missing - https://t.co/yITm6y0Yip https://t.co/GSCazL6cel	http://pbs.twimg.com/media/DLzA71iX0AEiEVo.jpg	data_image/california_wildfires/10_10_2017/917820560763183106_0.jpg
917821459321556992	917821459321556992_0	not_informative	1.0	not_informative	1.0	not_humanitarian	1.0	not_humanitarian	1.0	nan	nan	Thinking of all my California loved ones, friends and colleagues. Please be safe. #wildfires https://t.co/UsFddxrZeD	http://pbs.twimg.com/media/DLzBulRUIAAAeXz.jpg	data_image/california_wildfires/10_10_2017/917821459321556992_0.jpg
917822041079861248	917822041079861248_0	informative	1.0	informative	1.0	infrastructure_and_utility_damage	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	This viral before-and-after photo shows the harrowing damage of California wildfires https://t.co/TSAiy3Yry7 https://t.co/PmWWnaKRwR	http://pbs.twimg.com/media/DLy7rUNVoAAUxq8.jpg	data_image/california_wildfires/10_10_2017/917822041079861248_0.jpg
917822562259931137	917822562259931137_0	not_informative	0.7023	not_informative	1.0	not_humanitarian	0.7023	not_humanitarian	1.0	nan	nan	RT @Rincon_Music: (Radio Reports On California Wildfires) - https://t.co/JKlnvNczM8 https://t.co/yIRhhwft6z	http://pbs.twimg.com/media/DLzBrA9XkAU4_gf.jpg	data_image/california_wildfires/10_10_2017/917822562259931137_0.jpg
917822563807399936	917822563807399936_0	informative	1.0	informative	1.0	other_relevant_information	1.0	infrastructure_and_utility_damage	1.0	severe_damage	1.0	Tuesday's Morning Email: Take A Look At The Wildfires Devastating California Wine Country https://t.co/usBx4boGjs https://t.co/1aebmF43Lz	http://pbs.twimg.com/media/DLzCwaTVwAAVjEk.jpg	data_image/california_wildfires/10_10_2017/917822563807399936_0.jpg
917822878124568577	917822878124568577_0	informative	0.6832	not_informative	1.0	affected_individuals	0.6832	not_humanitarian	1.0	nan	nan	I just had to evacuate my home in California due to the wildfire. Obviously, I took the essentials. https://t.co/wUBzDS4xFA	http://pbs.twimg.com/media/DLzDCxJWsAU1e-B.jpg	data_image/california_wildfires/10_10_2017/917822878124568577_0.jpg
917825135884738560	917825135884738560_0	informative	1.0	informative	0.643	other_relevant_information	1.0	other_relevant_information	0.643	nan	nan	Map of #winecountryfire spread across Northern California. https://t.co/9dHUQk76ix https://t.co/9cmhC3brpC	http://pbs.twimg.com/media/DLzFBfmVAAADUHr.jpg	data_image/california_wildfires/10_10_2017/917825135884738560_0.jpg
917825152636907523	917825152636907523_0	not_informative	0.7023	not_informative	1.0	not_humanitarian	0.7023	not_humanitarian	1.0	nan	nan	RT @NBCNews: JUST IN: President Trump approves California disaster declaration for areas affected by wildfires https://t.co/wYVNZ1kEKG	http://pbs.twimg.com/media/DLzDtoBW4AE6bT7.jpg	data_image/california_wildfires/10_10_2017/917825152636907523_0.jpg
917825253694459904	917825253694459904_0	informative	1.0	informative	0.7581	other_relevant_information	1.0	infrastructure_and_utility_damage	0.7581	severe_damage	1.0	Breaking: California Declares State Of Emergency Following Largest WildfireÂ Recorded https://t.co/PwGdn9B90C https://t.co/ismJsZLfAw	http://pbs.twimg.com/media/DLzFM_IU8AA8pwp.jpg	data_image/california_wildfires/10_10_2017/917825253694459904_0.jpg
917825267136995328	917825267136995328_0	not_informative	0.6894	not_informative	1.0	not_humanitarian	0.6894	not_humanitarian	1.0	nan	nan	RT @NBCSports: Olympic champion loses gold medal escaping California fire, report says https://t.co/1SmWTu3Iyl https://t.co/CUQmI3saLe	http://pbs.twimg.com/media/DLzEhJBUQAA8BNA.jpg	data_image/california_wildfires/10_10_2017/917825267136995328_0.jpg
917825712756805635	917825712756805635_0	informative	1.0	informative	1.0	other_relevant_information	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	While N. California burns, a separate wildfire has prompted mass evacuations near Disneyland https://t.co/ynP5xAPjcH https://t.co/nKpzHdvQDG	http://pbs.twimg.com/media/DLzFntMXcAAeDYf.jpg	data_image/california_wildfires/10_10_2017/917825712756805635_0.jpg
917826107575062530	917826107575062530_0	informative	0.6657	not_informative	1.0	other_relevant_information	0.6657	not_humanitarian	1.0	nan	nan	RT @TVTye: Scary &amp; creepy -- the California wildfires as a backdrop to @Disneyland. (Via: Kennya Boulter) @wkyc https://t.co/2WcbI3LQWM	http://pbs.twimg.com/media/DLzEuUyXUAIagTf.jpg	data_image/california_wildfires/10_10_2017/917826107575062530_0.jpg
917826458256596997	917826458256596997_0	informative	1.0	informative	1.0	affected_individuals	1.0	rescue_volunteering_or_donation_effort	1.0	nan	nan	Breweries, Employees Impacted by California Wine Country Wildfires https://t.co/MXun8XbPQ6 https://t.co/bZwsuPAvL8	http://pbs.twimg.com/media/DLzF70GUMAAtu7x.jpg	data_image/california_wildfires/10_10_2017/917826458256596997_0.jpg
917826687848603648	917826687848603648_0	informative	1.0	not_informative	1.0	other_relevant_information	1.0	not_humanitarian	1.0	nan	nan	San Francisco is currently super hazy, per the Northern California fire. Stay safe everybody https://t.co/7tWrqU2O0S https://t.co/PtFNGsf5EC	http://pbs.twimg.com/media/DLzGgeMXkAIJKsn.jpg	data_image/california_wildfires/10_10_2017/917826687848603648_0.jpg
917826948625088512	917826948625088512_0	informative	0.6765	informative	1.0	other_relevant_information	0.6765	other_relevant_information	1.0	nan	nan	RT @thaddog: California is really on fire á½¡5 somthing ainâ€™t right á½¡2 #Pray4California https://t.co/jFMC5wdetG	http://pbs.twimg.com/media/DLywYqOUEAApOLs.jpg	data_image/california_wildfires/10_10_2017/917826948625088512_0.jpg
917827102308671488	917827102308671488_0	not_informative	0.6495	not_informative	0.6372	not_humanitarian	0.6495	not_humanitarian	0.6372	nan	nan	California Wildfires: How Climate Change Could Make The Problem Worse https://t.co/B3HEn2Tpv1 https://t.co/SCAZMuumgk	http://pbs.twimg.com/media/DLzG4iOUMAAEjbq.jpg	data_image/california_wildfires/10_10_2017/917827102308671488_0.jpg
